"episode","final_track_id","type","codec","language","track_name","source_track_id","action","applied_shift_ms","packet_matches","median_spread_ms"
"13","48","subtitles","SubRip/SRT","el","Greek","47","timing_corrected","-64","313","0.0"
"13","49","subtitles","SubRip/SRT","he","Hebrew","48","timing_corrected","-64","319","0.0"
"13","50","subtitles","SubRip/SRT","ro","Romanian","49","timing_corrected","-64","313","0.0"
"13","51","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","50","timing_corrected","-64","2","0.0"
"13","52","subtitles","SubRip/SRT","id-ID","Indonesian","51","timing_corrected","-64","321","0.0"
"13","53","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","52","timing_corrected","-64","289","0.0"
"13","54","subtitles","SubRip/SRT","th-TH","Thai (Forced)","53","timing_corrected","-64","1","0.0"
"13","55","subtitles","SubRip/SRT","th-TH","Thai","54","timing_corrected","-64","320","0.0"
"13","56","subtitles","SubRip/SRT","th-TH","Thai (Dub)","55","timing_corrected","-64","308","0.0"
"13","57","subtitles","SubRip/SRT","ko","Korean","56","timing_corrected","-64","327","0.0"
"13","58","subtitles","SubRip/SRT","da","Danish","57","timing_corrected","-64","319","0.0"
"13","59","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","58","timing_corrected","-64","320","0.0"
"13","60","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","59","timing_corrected","-64","320","0.0"
"13","61","subtitles","SubRip/SRT","vi-VN","Vietnamese","60","timing_corrected","-64","314","0.0"
"13","62","subtitles","SubRip/SRT","uk","Ukrainian","61","timing_corrected","-64","319","0.0"
"13","63","subtitles","SubRip/SRT","hu","Hungarian","62","timing_corrected","-64","319","0.0"
"13","64","subtitles","SubRip/SRT","cs","Czech","63","timing_corrected","-64","318","0.0"
"13","65","subtitles","SubRip/SRT","hr","Croatian","64","timing_corrected","-64","318","0.0"
"13","66","subtitles","SubRip/SRT","ms-MY","Malay","65","timing_corrected","-64","313","0.0"
"13","67","subtitles","SubRip/SRT","hi","Hindi (Forced)","66","timing_corrected","-64","1","0.0"
"13","68","subtitles","SubRip/SRT","hi","Hindi","67","timing_corrected","-64","324","0.0"
"14","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"14","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"14","3","audio","Opus","en","English","2","timing_corrected","588","2214","0.0"
"14","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","611","2213","0.0"
"14","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","567","2222","0.0"
"14","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","588","2214","0.0"
"14","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","588","2214","0.0"
"14","8","audio","Opus","de","German","7","timing_corrected","567","2215","0.0"
"14","9","audio","Opus","it","Italian","8","timing_corrected","567","2215","0.0"
"14","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","567","2215","0.0"
"14","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","588","2214","0.0"
"14","12","audio","Opus","th-TH","Thai","11","timing_corrected","588","2214","0.0"
"14","13","audio","Opus","hi","Hindi","12","timing_corrected","567","2215","0.0"
"14","14","subtitles","SubStationAlpha","en","English","13","unchanged_timing","0","3823","0.0"
"14","15","subtitles","SubRip/SRT","en","English (SDH)","14","timing_corrected","554","481","0.0"
"14","16","subtitles","SubStationAlpha","en","English (Dub)","15","unchanged_timing","0","3856","0.0"
"14","17","subtitles","SubStationAlpha","en","English (Signs & Songs)","16","unchanged_timing","0","3404","0.0"
"14","18","subtitles","SubStationAlpha","en","English (Honorifics)","17","unchanged_timing","0","3823","0.0"
"14","19","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","18","timing_corrected","554","4","0.0"
"14","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","19","timing_corrected","554","414","0.0"
"14","21","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","20","timing_corrected","554","4","0.0"
"14","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","21","timing_corrected","554","420","0.0"
"14","23","subtitles","SubRip/SRT","ar-SA","Arabic","22","timing_corrected","554","414","0.0"
"14","24","subtitles","SubRip/SRT","fr-FR","French (Forced)","23","timing_corrected","554","4","0.0"
"14","25","subtitles","SubRip/SRT","fr-FR","French (France)","24","timing_corrected","554","418","0.0"
"14","26","subtitles","SubRip/SRT","fr-FR","French (Dub)","25","timing_corrected","554","476","0.0"
"14","27","subtitles","SubRip/SRT","de","German (Forced)","26","timing_corrected","554","6","0.0"
"14","28","subtitles","SubRip/SRT","de","German","27","timing_corrected","554","413","0.0"
"14","29","subtitles","SubRip/SRT","it","Italian (Forced)","28","timing_corrected","554","4","0.0"
"14","30","subtitles","SubRip/SRT","it","Italian","29","timing_corrected","554","418","0.0"
"14","31","subtitles","SubRip/SRT","it","Italian (Dub)","30","timing_corrected","554","369","0.0"
"14","32","subtitles","SubRip/SRT","ja","Japanese","31","timing_corrected","554","471","0.0"
"14","33","subtitles","SubRip/SRT","ja","Japanese (SDH)","32","timing_corrected","554","471","0.0"
"14","34","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","33","timing_corrected","554","4","0.0"
"14","35","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","34","timing_corrected","554","416","0.0"
"14","36","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Dub)","35","timing_corrected","554","366","0.0"
"14","37","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","36","timing_corrected","554","418","0.0"
"14","38","subtitles","SubRip/SRT","pl","Polish","37","timing_corrected","554","417","0.0"
"14","39","subtitles","SubRip/SRT","nl","Dutch","38","timing_corrected","554","412","0.0"
"14","40","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","39","timing_corrected","554","418","0.0"
"14","41","subtitles","SubRip/SRT","fi","Finnish","40","timing_corrected","554","414","0.0"
"14","42","subtitles","SubRip/SRT","fil","Filipino","41","timing_corrected","554","426","0.0"
"14","43","subtitles","SubRip/SRT","tr","Turkish","42","timing_corrected","554","414","0.0"
"14","44","subtitles","SubRip/SRT","sv","Swedish","43","timing_corrected","554","416","0.0"
"14","45","subtitles","SubRip/SRT","el","Greek","44","timing_corrected","554","420","0.0"
"14","46","subtitles","SubRip/SRT","he","Hebrew","45","timing_corrected","554","415","0.0"
"14","47","subtitles","SubRip/SRT","ro","Romanian","46","timing_corrected","554","416","0.0"
"14","48","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","47","timing_corrected","554","5","0.0"
"14","49","subtitles","SubRip/SRT","id-ID","Indonesian","48","timing_corrected","554","416","0.0"
"14","50","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","49","timing_corrected","554","375","0.0"
"14","51","subtitles","SubRip/SRT","th-TH","Thai (Forced)","50","timing_corrected","554","4","0.0"
"14","52","subtitles","SubRip/SRT","th-TH","Thai","51","timing_corrected","554","421","0.0"
"14","53","subtitles","SubRip/SRT","ko","Korean","52","timing_corrected","554","413","0.0"
"14","54","subtitles","SubRip/SRT","da","Danish","53","timing_corrected","554","418","0.0"
"14","55","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","54","timing_corrected","554","421","0.0"
"14","56","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","55","timing_corrected","554","419","0.0"
"14","57","subtitles","SubRip/SRT","vi-VN","Vietnamese","56","timing_corrected","554","416","0.0"
"14","58","subtitles","SubRip/SRT","uk","Ukrainian","57","timing_corrected","554","418","0.0"
"14","59","subtitles","SubRip/SRT","hu","Hungarian","58","timing_corrected","554","416","0.0"
"14","60","subtitles","SubRip/SRT","cs","Czech","59","timing_corrected","554","420","0.0"
"14","61","subtitles","SubRip/SRT","hr","Croatian","60","timing_corrected","554","414","0.0"
"14","62","subtitles","SubRip/SRT","ms-MY","Malay","61","timing_corrected","554","414","0.0"
"14","63","subtitles","SubRip/SRT","hi","Hindi (Forced)","62","timing_corrected","554","4","0.0"
"14","64","subtitles","SubRip/SRT","hi","Hindi","63","timing_corrected","554","422","0.0"
"15","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"15","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"15","3","audio","Opus","en","English","2","timing_corrected","-32","2242","0.0"
"15","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","-9","2243","0.0"
"15","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","-53","2241","0.0"
"15","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","-32","2242","0.0"
"15","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","-32","2242","0.0"
"15","8","audio","Opus","de","German","7","timing_corrected","-53","2241","0.0"
"15","9","audio","Opus","it","Italian","8","timing_corrected","-53","2241","0.0"
"15","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","-53","2241","0.0"
"15","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","-32","2242","0.0"
"15","12","audio","Opus","th-TH","Thai","11","timing_corrected","-32","2242","0.0"
"15","13","audio","Opus","hi","Hindi","12","timing_corrected","-53","2241","0.0"
"15","14","subtitles","SubRip/SRT","en","English (Forced)","13","timing_corrected","-64","6","0.0"
"15","15","subtitles","SubStationAlpha","en","English","14","unchanged_timing","0","2646","0.0"
"15","16","subtitles","SubRip/SRT","en","English (SDH)","15","timing_corrected","-64","549","0.0"
"15","17","subtitles","SubStationAlpha","en","English (Dub)","16","unchanged_timing","0","2685","0.0"
"15","18","subtitles","SubStationAlpha","en","English (Signs & Songs)","17","unchanged_timing","0","2201","0.0"
"15","19","subtitles","SubStationAlpha","en","English (Honorifics)","18","unchanged_timing","0","2646","0.0"
"15","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","19","timing_corrected","-64","6","0.0"
"15","21","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","20","timing_corrected","-64","438","0.0"
"15","22","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Dub)","21","timing_corrected","-64","339","0.0"
"15","23","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","22","timing_corrected","-64","7","0.0"
"15","24","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","23","timing_corrected","-64","439","0.0"
"15","25","subtitles","SubRip/SRT","ar-SA","Arabic","24","timing_corrected","-64","428","0.0"
"15","26","subtitles","SubRip/SRT","fr-FR","French (France)","25","timing_corrected","-64","434","0.0"
"15","27","subtitles","SubRip/SRT","de","German (Forced)","26","timing_corrected","-64","8","0.0"
"15","28","subtitles","SubRip/SRT","de","German","27","timing_corrected","-64","440","0.0"
"15","29","subtitles","SubRip/SRT","de","German (Dub)","28","timing_corrected","-64","374","0.0"
"15","30","subtitles","SubRip/SRT","it","Italian (Forced)","29","timing_corrected","-64","5","0.0"
"15","31","subtitles","SubRip/SRT","it","Italian","30","timing_corrected","-64","435","0.0"
"15","32","subtitles","SubRip/SRT","it","Italian (Dub)","31","timing_corrected","-64","400","0.0"
"15","33","subtitles","SubRip/SRT","ja","Japanese","32","timing_corrected","-64","540","0.0"
"15","34","subtitles","SubRip/SRT","ja","Japanese (SDH)","33","timing_corrected","-64","540","0.0"
"15","35","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","34","timing_corrected","-64","8","0.0"
"15","36","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","35","timing_corrected","-64","440","0.0"
"15","37","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Dub)","36","timing_corrected","-64","409","0.0"
"15","38","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","37","timing_corrected","-64","433","0.0"
"15","39","subtitles","SubRip/SRT","pl","Polish","38","timing_corrected","-64","435","0.0"
"15","40","subtitles","SubRip/SRT","nl","Dutch","39","timing_corrected","-64","431","0.0"
"15","41","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","40","timing_corrected","-64","437","0.0"
"15","42","subtitles","SubRip/SRT","fi","Finnish","41","timing_corrected","-64","438","0.0"
"15","43","subtitles","SubRip/SRT","fil","Filipino","42","timing_corrected","-64","440","0.0"
"15","44","subtitles","SubRip/SRT","tr","Turkish","43","timing_corrected","-64","440","0.0"
"15","45","subtitles","SubRip/SRT","sv","Swedish","44","timing_corrected","-64","436","0.0"
"15","46","subtitles","SubRip/SRT","el","Greek","45","timing_corrected","-64","433","0.0"
"15","47","subtitles","SubRip/SRT","he","Hebrew","46","timing_corrected","-64","434","0.0"
"15","48","subtitles","SubRip/SRT","ro","Romanian","47","timing_corrected","-64","442","0.0"
"15","49","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","48","timing_corrected","-64","10","0.0"
"15","50","subtitles","SubRip/SRT","id-ID","Indonesian","49","timing_corrected","-64","441","0.0"
"15","51","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","50","timing_corrected","-64","392","0.0"
"15","52","subtitles","SubRip/SRT","th-TH","Thai (Forced)","51","timing_corrected","-64","5","0.0"
"15","53","subtitles","SubRip/SRT","th-TH","Thai","52","timing_corrected","-64","441","0.0"
"15","54","subtitles","SubRip/SRT","th-TH","Thai (Dub)","53","timing_corrected","-64","438","0.0"
"15","55","subtitles","SubRip/SRT","ko","Korean","54","timing_corrected","-64","438","0.0"
"15","56","subtitles","SubRip/SRT","da","Danish","55","timing_corrected","-64","439","0.0"
"15","57","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","56","timing_corrected","-64","440","0.0"
"15","58","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","57","timing_corrected","-64","440","0.0"
"15","59","subtitles","SubRip/SRT","vi-VN","Vietnamese","58","timing_corrected","-64","437","0.0"
"15","60","subtitles","SubRip/SRT","uk","Ukrainian","59","timing_corrected","-64","440","0.0"
"15","61","subtitles","SubRip/SRT","hu","Hungarian","60","timing_corrected","-64","438","0.0"
"15","62","subtitles","SubRip/SRT","cs","Czech","61","timing_corrected","-64","438","0.0"
"15","63","subtitles","SubRip/SRT","hr","Croatian","62","timing_corrected","-64","438","0.0"
"15","64","subtitles","SubRip/SRT","ms-MY","Malay","63","timing_corrected","-64","436","0.0"
"15","65","subtitles","SubRip/SRT","hi","Hindi (Forced)","64","timing_corrected","-64","9","0.0"
"15","66","subtitles","SubRip/SRT","hi","Hindi","65","timing_corrected","-64","433","0.0"
"16","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"16","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"16","3","audio","Opus","en","English","2","timing_corrected","128","2237","0.0"
"16","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","151","2236","0.0"
"16","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","107","2238","0.0"
"16","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","128","2237","0.0"
"16","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","128","2237","0.0"
"16","8","audio","Opus","de","German","7","timing_corrected","107","2238","0.0"
"16","9","audio","Opus","it","Italian","8","timing_corrected","106","2238","0.0"
"16","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","107","2238","0.0"
"16","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","128","2237","0.0"
"16","12","audio","Opus","th-TH","Thai","11","timing_corrected","224","2239","0.0"
"16","13","audio","Opus","hi","Hindi","12","timing_corrected","107","2238","0.0"
"16","14","subtitles","SubStationAlpha","en","English","13","unchanged_timing","0","2861","0.0"
"16","15","subtitles","SubRip/SRT","en","English (SDH)","14","timing_corrected","96","519","0.0"
"16","16","subtitles","SubStationAlpha","en","English (Dub)","15","unchanged_timing","0","2907","0.0"
"16","17","subtitles","SubStationAlpha","en","English (Signs & Songs)","16","unchanged_timing","0","2434","0.0"
"16","18","subtitles","SubStationAlpha","en","English (Honorifics)","17","unchanged_timing","0","2861","0.0"
"16","19","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","18","timing_corrected","96","407","0.0"
"16","20","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","19","timing_corrected","96","7","0.0"
"16","21","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","20","timing_corrected","96","418","0.0"
"16","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","21","timing_corrected","96","358","0.0"
"16","23","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","22","timing_corrected","96","6","0.0"
"16","24","subtitles","SubRip/SRT","ar-SA","Arabic","23","timing_corrected","96","405","0.0"
"16","25","subtitles","SubRip/SRT","fr-FR","French (Forced)","24","timing_corrected","96","5","0.0"
"16","26","subtitles","SubRip/SRT","fr-FR","French (France)","25","timing_corrected","96","399","0.0"
"16","27","subtitles","SubRip/SRT","fr-FR","French (Dub)","26","timing_corrected","96","483","0.0"
"16","28","subtitles","SubRip/SRT","de","German (Forced)","27","timing_corrected","96","7","0.0"
"16","29","subtitles","SubRip/SRT","de","German","28","timing_corrected","96","407","0.0"
"16","30","subtitles","SubRip/SRT","it","Italian (Forced)","29","timing_corrected","96","4","0.0"
"16","31","subtitles","SubRip/SRT","it","Italian","30","timing_corrected","96","411","0.0"
"16","32","subtitles","SubRip/SRT","it","Italian (Dub)","31","timing_corrected","96","378","0.0"
"16","33","subtitles","SubRip/SRT","ja","Japanese","32","timing_corrected","96","490","0.0"
"16","34","subtitles","SubRip/SRT","ja","Japanese (SDH)","33","timing_corrected","96","490","0.0"
"16","35","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","34","timing_corrected","96","405","0.0"
"16","36","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","35","timing_corrected","96","404","0.0"
"16","37","subtitles","SubRip/SRT","pl","Polish","36","timing_corrected","96","400","0.0"
"16","38","subtitles","SubRip/SRT","nl","Dutch","37","timing_corrected","96","408","0.0"
"16","39","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","38","timing_corrected","96","410","0.0"
"16","40","subtitles","SubRip/SRT","fi","Finnish","39","timing_corrected","96","414","0.0"
"16","41","subtitles","SubRip/SRT","fil","Filipino","40","timing_corrected","96","412","0.0"
"16","42","subtitles","SubRip/SRT","tr","Turkish","41","timing_corrected","96","401","0.0"
"16","43","subtitles","SubRip/SRT","sv","Swedish","42","timing_corrected","96","404","0.0"
"16","44","subtitles","SubRip/SRT","el","Greek","43","timing_corrected","96","404","0.0"
"16","45","subtitles","SubRip/SRT","he","Hebrew","44","timing_corrected","96","401","0.0"
"16","46","subtitles","SubRip/SRT","ro","Romanian","45","timing_corrected","96","412","0.0"
"16","47","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","46","timing_corrected","96","7","0.0"
"16","48","subtitles","SubRip/SRT","id-ID","Indonesian","47","timing_corrected","96","407","0.0"
"16","49","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","48","timing_corrected","96","370","0.0"
"16","50","subtitles","SubRip/SRT","th-TH","Thai (Forced)","49","timing_corrected","96","6","0.0"
"16","51","subtitles","SubRip/SRT","th-TH","Thai","50","timing_corrected","96","419","0.0"
"16","52","subtitles","SubRip/SRT","ko","Korean","51","timing_corrected","96","417","0.0"
"16","53","subtitles","SubRip/SRT","da","Danish","52","timing_corrected","96","409","0.0"
"16","54","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","53","timing_corrected","96","418","0.0"
"16","55","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","54","timing_corrected","96","418","0.0"
"16","56","subtitles","SubRip/SRT","vi-VN","Vietnamese","55","timing_corrected","96","417","0.0"
"16","57","subtitles","SubRip/SRT","uk","Ukrainian","56","timing_corrected","96","403","0.0"
"16","58","subtitles","SubRip/SRT","hu","Hungarian","57","timing_corrected","96","407","0.0"
"16","59","subtitles","SubRip/SRT","cs","Czech","58","timing_corrected","96","404","0.0"
"16","60","subtitles","SubRip/SRT","hr","Croatian","59","timing_corrected","96","409","0.0"
"16","61","subtitles","SubRip/SRT","ms-MY","Malay","60","timing_corrected","96","403","0.0"
"16","62","subtitles","SubRip/SRT","hi","Hindi (Forced)","61","timing_corrected","96","6","0.0"
"16","63","subtitles","SubRip/SRT","hi","Hindi","62","timing_corrected","96","404","0.0"
"17","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"17","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"17","3","audio","Opus","en","English","2","timing_corrected","-32","2242","0.0"
"17","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","-9","2243","0.0"
"17","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","-53","2241","0.0"
"17","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","-32","2242","0.0"
"17","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","-32","2242","0.0"
"17","8","audio","Opus","de","German","7","timing_corrected","-53","2241","0.0"
"17","9","audio","Opus","it","Italian","8","timing_corrected","-53","2241","0.0"
"17","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","-53","2241","0.0"
"17","11","audio","Opus","id-ID","Indonesian","10","timing_corrected","-32","2242","0.0"
"17","12","audio","Opus","th-TH","Thai","11","timing_corrected","-32","2242","0.0"
"17","13","audio","Opus","hi","Hindi","12","timing_corrected","-53","2241","0.0"
"17","14","subtitles","SubRip/SRT","en","English (Forced)","13","timing_corrected","-63","2","0.0"
"17","15","subtitles","SubStationAlpha","en","English","14","timing_corrected","722","2610","0.0"
"17","16","subtitles","SubRip/SRT","en","English (SDH)","15","timing_corrected","-63","492","0.0"
"17","17","subtitles","SubStationAlpha","en","English (Dub)","16","timing_corrected","722","2629","0.0"
"17","18","subtitles","SubStationAlpha","en","English (Signs & Songs)","17","timing_corrected","722","2215","0.0"
"17","19","subtitles","SubStationAlpha","en","English (Honorifics)","18","timing_corrected","722","2610","0.0"
"17","20","subtitles","SubRip/SRT","es-419","Spanish (Latin America) (Forced)","19","timing_corrected","-63","1","0.0"
"17","21","subtitles","SubRip/SRT","es-419","Spanish (Latin America)","20","timing_corrected","-63","366","0.0"
"17","22","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Forced)","21","timing_corrected","-63","2","0.0"
"17","23","subtitles","SubRip/SRT","es-ES","Spanish (Spain)","22","timing_corrected","-63","375","0.0"
"17","24","subtitles","SubRip/SRT","es-ES","Spanish (Spain) (Dub)","23","timing_corrected","-63","298","0.0"
"17","25","subtitles","SubRip/SRT","ar-SA","Arabic (Forced)","24","timing_corrected","-63","1","0.0"
"17","26","subtitles","SubRip/SRT","ar-SA","Arabic","25","timing_corrected","-63","370","0.0"
"17","27","subtitles","SubRip/SRT","fr-FR","French (Forced)","26","timing_corrected","-63","2","0.0"
"17","28","subtitles","SubRip/SRT","fr-FR","French (France)","27","timing_corrected","-63","369","0.0"
"17","29","subtitles","SubRip/SRT","fr-FR","French (Dub)","28","timing_corrected","-63","434","0.0"
"17","30","subtitles","SubRip/SRT","de","German (Forced)","29","timing_corrected","-63","2","0.0"
"17","31","subtitles","SubRip/SRT","de","German","30","timing_corrected","-63","367","0.0"
"17","32","subtitles","SubRip/SRT","de","German (Dub)","31","timing_corrected","-63","325","0.0"
"17","33","subtitles","SubRip/SRT","it","Italian (Forced)","32","timing_corrected","-63","1","0.0"
"17","34","subtitles","SubRip/SRT","it","Italian","33","timing_corrected","-63","371","0.0"
"17","35","subtitles","SubRip/SRT","it","Italian (Dub)","34","timing_corrected","-63","320","0.0"
"17","36","subtitles","SubRip/SRT","ja","Japanese","35","timing_corrected","-63","456","0.0"
"17","37","subtitles","SubRip/SRT","ja","Japanese (SDH)","36","timing_corrected","-63","456","0.0"
"17","38","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Forced)","37","timing_corrected","-63","1","0.0"
"17","39","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil)","38","timing_corrected","-63","369","0.0"
"17","40","subtitles","SubRip/SRT","pt-BR","Portuguese (Brazil) (Dub)","39","timing_corrected","-63","321","0.0"
"17","41","subtitles","SubRip/SRT","pt-PT","Portuguese (Portugal)","40","timing_corrected","-63","365","0.0"
"17","42","subtitles","SubRip/SRT","pl","Polish","41","timing_corrected","-63","372","0.0"
"17","43","subtitles","SubRip/SRT","nl","Dutch","42","timing_corrected","-63","363","0.0"
"17","44","subtitles","SubRip/SRT","nb","Norwegian Bokm̴l","43","timing_corrected","-63","361","0.0"
"17","45","subtitles","SubRip/SRT","fi","Finnish","44","timing_corrected","-63","370","0.0"
"17","46","subtitles","SubRip/SRT","fil","Filipino","45","timing_corrected","-63","367","0.0"
"17","47","subtitles","SubRip/SRT","tr","Turkish","46","timing_corrected","-63","369","0.0"
"17","48","subtitles","SubRip/SRT","sv","Swedish","47","timing_corrected","-63","367","0.0"
"17","49","subtitles","SubRip/SRT","el","Greek","48","timing_corrected","-63","365","0.0"
"17","50","subtitles","SubRip/SRT","he","Hebrew","49","timing_corrected","-63","370","0.0"
"17","51","subtitles","SubRip/SRT","ro","Romanian","50","timing_corrected","-63","369","0.0"
"17","52","subtitles","SubRip/SRT","id-ID","Indonesian (Forced)","51","timing_corrected","-63","2","0.0"
"17","53","subtitles","SubRip/SRT","id-ID","Indonesian","52","timing_corrected","-63","370","0.0"
"17","54","subtitles","SubRip/SRT","id-ID","Indonesian (Dub)","53","timing_corrected","-63","317","0.0"
"17","55","subtitles","SubRip/SRT","th-TH","Thai (Forced)","54","timing_corrected","-63","1","0.0"
"17","56","subtitles","SubRip/SRT","th-TH","Thai","55","timing_corrected","-63","386","0.0"
"17","57","subtitles","SubRip/SRT","th-TH","Thai (Dub)","56","timing_corrected","-63","328","0.0"
"17","58","subtitles","SubRip/SRT","ko","Korean","57","timing_corrected","-63","381","0.0"
"17","59","subtitles","SubRip/SRT","da","Danish","58","timing_corrected","-63","366","0.0"
"17","60","subtitles","SubRip/SRT","zh-Hans","Chinese (Simplified)","59","timing_corrected","-63","375","0.0"
"17","61","subtitles","SubRip/SRT","zh-Hant","Chinese (Traditional)","60","timing_corrected","-63","376","0.0"
"17","62","subtitles","SubRip/SRT","vi-VN","Vietnamese","61","timing_corrected","-63","376","0.0"
"17","63","subtitles","SubRip/SRT","uk","Ukrainian","62","timing_corrected","-63","372","0.0"
"17","64","subtitles","SubRip/SRT","hu","Hungarian","63","timing_corrected","-63","366","0.0"
"17","65","subtitles","SubRip/SRT","cs","Czech","64","timing_corrected","-63","369","0.0"
"17","66","subtitles","SubRip/SRT","hr","Croatian","65","timing_corrected","-63","372","0.0"
"17","67","subtitles","SubRip/SRT","ms-MY","Malay","66","timing_corrected","-63","363","0.0"
"17","68","subtitles","SubRip/SRT","hi","Hindi (Forced)","67","timing_corrected","-63","1","0.0"
"17","69","subtitles","SubRip/SRT","hi","Hindi","68","timing_corrected","-63","377","0.0"
"18","1","audio","Opus","ja","Japanese","1","unchanged_timing","0","2227","0.0"
"18","2","audio","Opus","ja","Japanese 2.0 (Blu-ray)","","added","0","",""
"18","3","audio","Opus","en","English","2","timing_corrected","-32","2242","0.0"
"18","4","audio","Opus","es-419","Spanish (Latin America)","3","timing_corrected","-9","2243","0.0"
"18","5","audio","Opus","es-ES","Spanish (Spain)","4","timing_corrected","-32","2242","0.0"
"18","6","audio","Opus","ar-SA","Arabic","5","timing_corrected","-32","2242","0.0"
"18","7","audio","Opus","fr-FR","French (France)","6","timing_corrected","-32","2242","0.0"
"18","8","audio","Opus","de","German","7","timing_corrected","-32","2242","0.0"
"18","9","audio","Opus","it","Italian","8","timing_corrected","-32","2242","0.0"
"18","10","audio","Opus","pt-BR","Portuguese (Brazil)","9","timing_corrected","-32","2242","0.0"
